,iso_code,month_year,new_vaccinations_smoothed,population,vaccinations_person,per_milion,per_ten_million
838,CHE,2022-10,350719.0,8740471.0,0.04012586964707051,40125.86964707051,401258.6964707051
839,CHE,2022-11,,8740471.0,,,
840,CHL,2020-12,,19603736.0,,,
841,CHL,2021-01,59166.0,19603736.0,0.0030180981829177867,3018.0981829177867,30180.98182917787
842,CHL,2021-02,3178495.0,19603736.0,0.16213720690790775,162137.20690790776,1621372.0690790776
843,CHL,2021-03,6628169.0,19603736.0,0.3381074403368827,338107.4403368827,3381074.4033688274
844,CHL,2021-04,4652878.0,19603736.0,0.2373464935459241,237346.4935459241,2373464.935459241
845,CHL,2021-05,3866893.0,19603736.0,0.1972528603731452,197252.8603731452,1972528.603731452
846,CHL,2021-06,4298303.0,19603736.0,0.21925937994676117,219259.37994676118,2192593.7994676116
847,CHL,2021-07,3055441.0,19603736.0,0.15586013808796445,155860.13808796444,1558601.3808796445
848,CHL,2021-08,2935897.0,19603736.0,0.14976211677202753,149762.1167720275,1497621.1677202752
849,CHL,2021-09,3197275.0,19603736.0,0.16309518757036923,163095.18757036922,1630951.8757036922
850,CHL,2021-10,4600764.0,19603736.0,0.23468812271293593,234688.12271293593,2346881.2271293593
851,CHL,2021-11,4278172.0,19603736.0,0.21823248384899693,218232.48384899693,2182324.8384899693
852,CHL,2021-12,3077427.0,19603736.0,0.15698165900622207,156981.65900622206,1569816.5900622208
853,CHL,2022-01,2737250.0,19603736.0,0.13962899724827962,139628.99724827963,1396289.9724827963
854,CHL,2022-02,1954179.0,19603736.0,0.09968400921130544,99684.00921130544,996840.0921130544
855,CHL,2022-03,2127258.0,19603736.0,0.1085128875434764,108512.8875434764,1085128.875434764
856,CHL,2022-04,1866998.0,19603736.0,0.09523684669085525,95236.84669085525,952368.4669085525
857,CHL,2022-05,3758549.0,19603736.0,0.19172615872811183,191726.15872811183,1917261.5872811184
858,CHL,2022-06,2964298.0,19603736.0,0.15121087123393215,151210.87123393215,1512108.7123393214
859,CHL,2022-07,1741086.0,19603736.0,0.08881398933346174,88813.98933346174,888139.8933346174
860,CHL,2022-08,894029.0,19603736.0,0.04560503161234165,45605.03161234165,456050.3161234165
861,CHL,2022-09,481498.0,19603736.0,0.02456154275899247,24561.54275899247,245615.4275899247
862,CHL,2022-10,133831.0,19603736.0,0.006826810971133257,6826.810971133257,68268.10971133257
863,CHL,2022-11,,19603736.0,,,
864,CHN,2020-12,,1425887360.0,,,
865,CHN,2021-01,19172999.0,1425887360.0,0.01344636297217755,13446.36297217755,134463.6297217755
866,CHN,2021-02,27514765.0,1425887360.0,0.01929659086114628,19296.59086114628,192965.90861146283
867,CHN,2021-03,55563166.0,1425887360.0,0.038967430078067314,38967.430078067315,389674.30078067316
868,CHN,2021-04,132826857.0,1425887360.0,0.09315382177172817,93153.82177172817,931538.2177172817
869,CHN,2021-05,364184997.0,1425887360.0,0.25540937329018754,255409.37329018753,2554093.7329018754
870,CHN,2021-06,581455146.0,1425887360.0,0.40778476779540285,407784.76779540285,4077847.6779540284
871,CHN,2021-07,416799142.0,1425887360.0,0.2923086028338171,292308.6028338171,2923086.028338171
872,CHN,2021-08,428975427.0,1425887360.0,0.30084804665075365,300848.04665075365,3008480.4665075364
873,CHN,2021-09,172708569.0,1425887360.0,0.12112357107927516,121123.57107927515,1211235.7107927515
874,CHN,2021-10,56364715.0,1425887360.0,0.03952957055457733,39529.57055457733,395295.70554577326
875,CHN,2021-11,222856428.0,1425887360.0,0.1562931506735567,156293.1506735567,1562931.506735567
876,CHN,2021-12,313936999.0,1425887360.0,0.2201695644458199,220169.56444581988,2201695.644458199
877,CHN,2022-01,195840001.0,1425887360.0,0.13734605305709421,137346.05305709422,1373460.5305709422
878,CHN,2022-02,121300713.0,1425887360.0,0.08507033332562819,85070.33332562819,850703.3332562819
879,CHN,2022-03,145734714.0,1425887360.0,0.10220632995863012,102206.32995863011,1022063.2995863012
880,CHN,2022-04,79238716.0,1425887360.0,0.05557151162347074,55571.51162347074,555715.1162347074
881,CHN,2022-05,39670288.0,1425887360.0,0.027821473920632833,27821.473920632834,278214.73920632835
882,CHN,2022-06,22472288.0,1425887360.0,0.015760212644005765,15760.212644005764,157602.12644005765
883,CHN,2022-07,20603572.0,1425887360.0,0.01444964909430153,14449.64909430153,144496.4909430153
884,CHN,2022-08,10854714.0,1425887360.0,0.007612602723401658,7612.602723401657,76126.02723401658
885,CHN,2022-09,4491430.0,1425887360.0,0.0031499192194255794,3149.9192194255793,31499.192194255793
886,CHN,2022-10,3004430.0,1425887360.0,0.002107059845175989,2107.0598451759893,21070.59845175989
887,CHN,2022-11,,1425887360.0,,,
888,CIV,2020-12,,28160548.0,,,
889,CIV,2021-01,,28160548.0,,,
890,CIV,2021-02,,28160548.0,,,
891,CIV,2021-03,35498.0,28160548.0,0.0012605578556212755,1260.5578556212754,12605.578556212755
892,CIV,2021-04,94802.0,28160548.0,0.00336648278293448,3366.48278293448,33664.8278293448
893,CIV,2021-05,398773.0,28160548.0,0.014160697440973095,14160.697440973096,141606.97440973096
894,CIV,2021-06,217397.0,28160548.0,0.007719913689179628,7719.913689179629,77199.13689179628
895,CIV,2021-07,218379.0,28160548.0,0.007754785169663602,7754.785169663602,77547.85169663602
896,CIV,2021-08,351244.0,28160548.0,0.012472910683414258,12472.910683414259,124729.10683414257
897,CIV,2021-09,692216.0,28160548.0,0.024581055737977826,24581.055737977826,245810.55737977827
898,CIV,2021-10,1141411.0,28160548.0,0.04053227231231438,40532.27231231437,405322.7231231438
899,CIV,2021-11,1120095.0,28160548.0,0.039775326815373054,39775.32681537305,397753.26815373055
900,CIV,2021-12,2481320.0,28160548.0,0.08811334211251855,88113.34211251854,881133.4211251854
901,CIV,2022-01,929680.0,28160548.0,0.03301356209403311,33013.562094033114,330135.62094033114
902,CIV,2022-02,2037805.0,28160548.0,0.07236382615849662,72363.82615849662,723638.2615849662
903,CIV,2022-03,794056.0,28160548.0,0.02819746263460498,28197.46263460498,281974.6263460498
904,CIV,2022-04,1490092.0,28160548.0,0.052914169141878915,52914.16914187891,529141.6914187892
905,CIV,2022-05,677565.0,28160548.0,0.024060788873852882,24060.78887385288,240607.88873852883
906,CIV,2022-06,1404051.0,28160548.0,0.04985879536151072,49858.79536151072,498587.9536151072
907,CIV,2022-07,2480811.0,28160548.0,0.08809526718016993,88095.26718016993,880952.6718016992
908,CIV,2022-08,1605975.0,28160548.0,0.05702925241369593,57029.252413695925,570292.5241369592
909,CIV,2022-09,902583.0,28160548.0,0.03205132939884551,32051.329398845508,320513.2939884551
910,CIV,2022-10,,28160548.0,,,
911,CIV,2022-11,,28160548.0,,,
912,CMR,2020-12,,27914542.0,,,
913,CMR,2021-01,,27914542.0,,,
914,CMR,2021-02,,27914542.0,,,
915,CMR,2021-03,,27914542.0,,,
916,CMR,2021-04,,27914542.0,,,
917,CMR,2021-05,58696.0,27914542.0,0.0021027033149961767,2102.7033149961767,21027.033149961768
918,CMR,2021-06,40409.0,27914542.0,0.0014475967400790599,1447.5967400790598,14475.9674007906
919,CMR,2021-07,226595.0,27914542.0,0.008117453619693992,8117.453619693993,81174.53619693992
920,CMR,2021-08,90814.0,27914542.0,0.003253286405343853,3253.286405343853,32532.86405343853
921,CMR,2021-09,37398.0,27914542.0,0.0013397318143353381,1339.7318143353382,13397.318143353381
922,CMR,2021-10,38951.0,27914542.0,0.0013953658992506487,1395.3658992506487,13953.658992506487
923,CMR,2021-11,438130.0,27914542.0,0.015695403492559542,15695.403492559542,156954.03492559542
924,CMR,2021-12,77138.0,27914542.0,0.0027633625513182342,2763.362551318234,27633.625513182342
925,CMR,2022-01,93470.0,27914542.0,0.0033484339452891617,3348.433945289162,33484.33945289162
926,CMR,2022-02,158063.0,27914542.0,0.0056623891590268614,5662.389159026861,56623.89159026861
927,CMR,2022-03,419745.0,27914542.0,0.015036786202689624,15036.786202689624,150367.86202689624
928,CMR,2022-04,139708.0,27914542.0,0.005004846577815964,5004.846577815963,50048.46577815964
929,CMR,2022-05,7892.0,27914542.0,0.000282720024566407,282.720024566407,2827.20024566407
930,CMR,2022-06,5944.0,27914542.0,0.00021293560897398924,212.93560897398925,2129.3560897398925
931,CMR,2022-07,14640.0,27914542.0,0.0005244578256021539,524.4578256021539,5244.578256021539
932,CMR,2022-08,24614.0,27914542.0,0.0008817626311046049,881.7626311046049,8817.62631104605
933,CMR,2022-09,15356.0,27914542.0,0.0005501075389307838,550.1075389307838,5501.075389307838
934,CMR,2022-10,25721.0,27914542.0,0.0009214193806224727,921.4193806224727,9214.193806224726
935,CMR,2022-11,,27914542.0,,,
936,COD,2020-12,,99010216.0,,,
937,COD,2021-01,,99010216.0,,,
938,COD,2021-02,,99010216.0,,,
939,COD,2021-03,,99010216.0,,,
940,COD,2021-04,,99010216.0,,,
941,COD,2021-05,18526.0,99010216.0,0.00018711200468444589,187.11200468444588,1871.1200468444588
942,COD,2021-06,36917.0,99010216.0,0.0003728605137069896,372.8605137069896,3728.6051370698956
943,COD,2021-07,25331.0,99010216.0,0.00025584228601218284,255.84228601218285,2558.4228601218283
944,COD,2021-08,10952.0,99010216.0,0.00011061484806779938,110.61484806779939,1106.1484806779938
945,COD,2021-09,41272.0,99010216.0,0.00041684587376316804,416.8458737631681,4168.45873763168
946,COD,2021-10,13091.0,99010216.0,0.00013221867933304983,132.21867933304983,1322.1867933304982
947,COD,2021-11,42169.0,99010216.0,0.00042590554493891823,425.90554493891824,4259.055449389182
948,COD,2021-12,117777.0,99010216.0,0.0011895439153470789,1189.5439153470788,11895.439153470788
949,COD,2022-01,152608.0,99010216.0,0.001541335896085713,1541.335896085713,15413.358960857131
950,COD,2022-02,362108.0,99010216.0,0.003657279164000612,3657.279164000612,36572.79164000612
951,COD,2022-03,50559.0,99010216.0,0.0005106442753341736,510.64427533417364,5106.4427533417365
952,COD,2022-04,715083.0,99010216.0,0.007222315321481573,7222.315321481573,72223.15321481573
953,COD,2022-05,1065638.0,99010216.0,0.010762909556726954,10762.909556726954,107629.09556726954
954,COD,2022-06,925992.0,99010216.0,0.009352489444119585,9352.489444119585,93524.89444119585
955,COD,2022-07,361104.0,99010216.0,0.003647138796263206,3647.1387962632057,36471.387962632056
956,COD,2022-08,641749.0,99010216.0,0.006481644278000565,6481.6442780005655,64816.44278000565
957,COD,2022-09,1136867.0,99010216.0,0.011482320167850155,11482.320167850155,114823.20167850154
958,COD,2022-10,,99010216.0,,,
959,COD,2022-11,,99010216.0,,,
960,COG,2020-12,,5970430.0,,,
961,COG,2021-01,,5970430.0,,,
962,COG,2021-02,,5970430.0,,,
963,COG,2021-03,,5970430.0,,,
964,COG,2021-04,,5970430.0,,,
965,COG,2021-05,21077.0,5970430.0,0.0035302314908641423,3530.2314908641424,35302.31490864142
966,COG,2021-06,63887.0,5970430.0,0.010700569305728398,10700.569305728397,107005.69305728398
967,COG,2021-07,86547.0,5970430.0,0.014495940828382545,14495.940828382545,144959.40828382544
968,COG,2021-08,97258.0,5970430.0,0.016289948965149913,16289.948965149913,162899.48965149914
969,COG,2021-09,46201.0,5970430.0,0.007738303606272915,7738.303606272915,77383.03606272915
970,COG,2021-10,119287.0,5970430.0,0.01997963295776016,19979.63295776016,199796.3295776016
971,COG,2021-11,175632.0,5970430.0,0.02941697666667225,29416.97666667225,294169.7666667225
972,COG,2021-12,121297.0,5970430.0,0.020316292126362757,20316.292126362758,203162.92126362756
973,COG,2022-01,37104.0,5970430.0,0.006214627757129721,6214.627757129721,62146.277571297214
974,COG,2022-02,21350.0,5970430.0,0.0035759568406295694,3575.9568406295693,35759.56840629569
975,COG,2022-03,4982.0,5970430.0,0.0008344457601881271,834.4457601881271,8344.457601881271
976,COG,2022-04,6480.0,5970430.0,0.001085348961465087,1085.348961465087,10853.48961465087
977,COG,2022-05,4290.0,5970430.0,0.0007185412105995716,718.5412105995716,7185.412105995716
978,COG,2022-06,1040.0,5970430.0,0.00017419180863019918,174.19180863019918,1741.9180863019917
979,COG,2022-07,1360.0,5970430.0,0.000227789288208722,227.78928820872198,2277.8928820872197
980,COG,2022-08,,5970430.0,,,
981,COG,2022-09,,5970430.0,,,
982,COG,2022-10,,5970430.0,,,
983,COG,2022-11,,5970430.0,,,
984,COK,2020-12,,17032.0,,,
985,COK,2021-01,,17032.0,,,
986,COK,2021-02,,17032.0,,,
987,COK,2021-03,,17032.0,,,
988,COK,2021-04,,17032.0,,,
989,COK,2021-05,,17032.0,,,
990,COK,2021-06,12535.0,17032.0,0.7359675904180366,735967.5904180366,7359675.904180367
991,COK,2021-07,2301.0,17032.0,0.13509863785814938,135098.6378581494,1350986.3785814939
992,COK,2021-08,1426.0,17032.0,0.08372475340535462,83724.75340535463,837247.5340535463
993,COK,2021-09,218.0,17032.0,0.01279943635509629,12799.43635509629,127994.3635509629
994,COK,2021-10,1374.0,17032.0,0.08067167684358854,80671.67684358855,806716.7684358854
995,COK,2021-11,896.0,17032.0,0.05260685767966181,52606.857679661814,526068.5767966182
996,COK,2021-12,664.0,17032.0,0.038985439173320806,38985.4391733208,389854.39173320803
997,COK,2022-01,212.0,17032.0,0.012447158290277125,12447.158290277124,124471.58290277125
998,COK,2022-02,1737.0,17032.0,0.10198449976514795,101984.49976514795,1019844.9976514796
999,COK,2022-03,3362.0,17032.0,0.1973931423203382,197393.1423203382,1973931.423203382
1000,COK,2022-04,8901.0,17032.0,0.5226045091592297,522604.50915922975,5226045.091592297
1001,COK,2022-05,93.0,17032.0,0.005460310004697041,5460.310004697041,54603.10004697041
1002,COK,2022-06,50.0,17032.0,0.0029356505401596992,2935.650540159699,29356.50540159699
1003,COK,2022-07,31.0,17032.0,0.0018201033348990137,1820.1033348990136,18201.03334899014
1004,COK,2022-08,31.0,17032.0,0.0018201033348990137,1820.1033348990136,18201.03334899014
1005,COK,2022-09,30.0,17032.0,0.0017613903240958197,1761.3903240958198,17613.903240958196
1006,COK,2022-10,31.0,17032.0,0.0018201033348990137,1820.1033348990136,18201.03334899014
1007,COK,2022-11,,17032.0,,,
1008,COL,2020-12,,51874028.0,,,
1009,COL,2021-01,,51874028.0,,,
1010,COL,2021-02,,51874028.0,,,
1011,COL,2021-03,1773209.0,51874028.0,0.03418298266716439,34182.98266716439,341829.8266716439
1012,COL,2021-04,2798908.0,51874028.0,0.053955864001924043,53955.86400192404,539558.6400192404
1013,COL,2021-05,4713946.0,51874028.0,0.0908729509110031,90872.9509110031,908729.509110031
1014,COL,2021-06,7938298.0,51874028.0,0.1530302987074765,153030.2987074765,1530302.9870747651
1015,COL,2021-07,9006818.0,51874028.0,0.1736286605697942,173628.6605697942,1736286.605697942
1016,COL,2021-08,8653058.0,51874028.0,0.166809062909092,166809.062909092,1668090.62909092
1017,COL,2021-09,5121367.0,51874028.0,0.09872699687018714,98726.99687018714,987269.9687018715
1018,COL,2021-10,6789592.0,51874028.0,0.13088615366441178,130886.15366441179,1308861.536644118
1019,COL,2021-11,9588126.0,51874028.0,0.18483480789268958,184834.80789268957,1848348.0789268957
1020,COL,2021-12,7750301.0,51874028.0,0.14940619224711063,149406.19224711062,1494061.9224711063
1021,COL,2022-01,7086439.0,51874028.0,0.136608612695355,136608.612695355,1366086.12695355
1022,COL,2022-02,5631124.0,51874028.0,0.10855382196269779,108553.8219626978,1085538.2196269778
1023,COL,2022-03,3747459.0,51874028.0,0.07224152710871036,72241.52710871036,722415.2710871036
1024,COL,2022-04,1702127.0,51874028.0,0.03281270157004195,32812.70157004195,328127.0157004195
1025,COL,2022-05,1852018.0,51874028.0,0.03570222077221379,35702.22077221379,357022.2077221379
1026,COL,2022-06,1628683.0,51874028.0,0.03139688708962412,31396.88708962412,313968.87089624116
1027,COL,2022-07,1169605.0,51874028.0,0.02254702488112163,22547.02488112163,225470.2488112163
1028,COL,2022-08,750876.0,51874028.0,0.014474989295221107,14474.989295221107,144749.89295221106
1029,COL,2022-09,706560.0,51874028.0,0.013620688950547662,13620.688950547663,136206.88950547663
1030,COL,2022-10,686513.0,51874028.0,0.013234233516626085,13234.233516626085,132342.33516626086
1031,COL,2022-11,,51874028.0,,,
1032,COM,2020-12,,836783.0,,,
1033,COM,2021-01,,836783.0,,,
1034,COM,2021-02,,836783.0,,,
1035,COM,2021-03,,836783.0,,,
1036,COM,2021-04,,836783.0,,,
1037,COM,2021-05,58973.0,836783.0,0.07047585813765336,70475.85813765337,704758.5813765336
1038,COM,2021-06,7870.0,836783.0,0.009405066785534601,9405.066785534602,94050.66785534601
1039,COM,2021-07,51601.0,836783.0,0.06166592772558716,61665.927725587164,616659.2772558716
1040,COM,2021-08,140781.0,836783.0,0.16824075058886234,168240.75058886234,1682407.5058886234
1041,COM,2021-09,66590.0,836783.0,0.0795785765246187,79578.5765246187,795785.765246187
1042,COM,2021-10,86762.0,836783.0,0.10368518480896481,103685.18480896481,1036851.8480896481
1043,COM,2021-11,83920.0,836783.0,0.10028884430013515,100288.84430013516,1002888.4430013516
1044,COM,2021-12,55167.0,836783.0,0.06592748657656763,65927.48657656764,659274.8657656764
1045,COM,2022-01,31096.0,836783.0,0.03716136680597001,37161.36680597001,371613.66805970005
1046,COM,2022-02,33422.0,836783.0,0.039941059988073374,39941.05998807337,399410.59988073376
1047,COM,2022-03,2077.0,836783.0,0.00248212499536917,2482.12499536917,24821.2499536917
1048,COM,2022-04,1914.0,836783.0,0.002287331363089355,2287.331363089355,22873.31363089355
1049,COM,2022-05,29.0,836783.0,3.465653580438417e-05,34.65653580438417,346.56535804384174
1050,COM,2022-06,0.0,836783.0,0.0,0.0,0.0
1051,COM,2022-07,162080.0,836783.0,0.19369418355774437,193694.18355774437,1936941.8355774437
1052,COM,2022-08,13608.0,836783.0,0.01626228066296758,16262.280662967582,162622.80662967582
1053,COM,2022-09,14580.0,836783.0,0.017423872138893834,17423.872138893836,174238.72138893834
1054,COM,2022-10,,836783.0,,,
1055,COM,2022-11,,836783.0,,,
1056,CPV,2020-12,,593162.0,,,
1057,CPV,2021-01,,593162.0,,,
1058,CPV,2021-02,,593162.0,,,
1059,CPV,2021-03,,593162.0,,,
1060,CPV,2021-04,11700.0,593162.0,0.019724796935744367,19724.796935744365,197247.96935744365
1061,CPV,2021-05,10565.0,593162.0,0.017811323044969164,17811.323044969165,178113.23044969165
1062,CPV,2021-06,54569.0,593162.0,0.09199679008432772,91996.79008432772,919967.9008432772
1063,CPV,2021-07,84854.0,593162.0,0.14305366830646601,143053.66830646602,1430536.68306466
1064,CPV,2021-08,137282.0,593162.0,0.23144098913956052,231440.98913956052,2314409.891395605
1065,CPV,2021-09,112376.0,593162.0,0.18945245986762468,189452.45986762468,1894524.5986762468
1066,CPV,2021-10,89158.0,593162.0,0.15030969617069198,150309.69617069198,1503096.9617069198
1067,CPV,2021-11,40795.0,593162.0,0.06877547786270867,68775.47786270866,687754.7786270867
1068,CPV,2021-12,36709.0,593162.0,0.06188697185591795,61886.971855917946,618869.7185591795
1069,CPV,2022-01,69784.0,593162.0,0.11764745550119529,117647.45550119529,1176474.555011953
1070,CPV,2022-02,50804.0,593162.0,0.08564945158320998,85649.45158320999,856494.5158320998
1071,CPV,2022-03,26979.0,593162.0,0.04548335867773053,45483.35867773053,454833.58677730535
1072,CPV,2022-04,18965.0,593162.0,0.03197271571678564,31972.715716785635,319727.15716785635
1073,CPV,2022-05,16602.0,593162.0,0.027988981087797262,27988.981087797263,279889.81087797263
1074,CPV,2022-06,19712.0,593162.0,0.03323206813652931,33232.06813652931,332320.6813652931
1075,CPV,2022-07,43249.0,593162.0,0.07291262757897506,72912.62757897505,729126.2757897505
1076,CPV,2022-08,19743.0,593162.0,0.033284330419008634,33284.330419008635,332843.3041900863
1077,CPV,2022-09,,593162.0,,,
1078,CPV,2022-10,,593162.0,,,
1079,CPV,2022-11,,593162.0,,,
1080,CRI,2020-12,,5180836.0,,,
1081,CRI,2021-01,51219.0,5180836.0,0.00988624229757514,9886.24229757514,98862.4229757514
1082,CRI,2021-02,69793.0,5180836.0,0.013471377978380323,13471.377978380322,134713.7797838032
1083,CRI,2021-03,258414.0,5180836.0,0.04987882264561164,49878.82264561164,498788.22645611636
1084,CRI,2021-04,457874.0,5180836.0,0.08837840070598645,88378.40070598645,883784.0070598645
1085,CRI,2021-05,719930.0,5180836.0,0.1389601987015223,138960.19870152228,1389601.987015223
1086,CRI,2021-06,861089.0,5180836.0,0.16620657361089985,166206.57361089985,1662065.7361089985
1087,CRI,2021-07,1026023.0,5180836.0,0.19804197623703973,198041.97623703972,1980419.7623703973
1088,CRI,2021-08,762797.0,5180836.0,0.1472343459626979,147234.3459626979,1472343.4596269792
1089,CRI,2021-09,1369450.0,5180836.0,0.2643299266759264,264329.9266759264,2643299.2667592643
1090,CRI,2021-10,863172.0,5180836.0,0.16660863227479117,166608.63227479116,1666086.3227479118
1091,CRI,2021-11,667173.0,5180836.0,0.12877709311779026,128777.09311779025,1287770.9311779025
1092,CRI,2021-12,661016.0,5180836.0,0.12758867487795406,127588.67487795405,1275886.7487795406
1093,CRI,2022-01,505863.0,5180836.0,0.09764119149882375,97641.19149882375,976411.9149882374
1094,CRI,2022-02,912311.0,5180836.0,0.17609339496560014,176093.39496560014,1760933.9496560015
1095,CRI,2022-03,976040.0,5180836.0,0.18839430547502373,188394.30547502372,1883943.0547502374
1096,CRI,2022-04,476657.0,5180836.0,0.09200387736650996,92003.87736650996,920038.7736650996
1097,CRI,2022-05,406677.0,5180836.0,0.07849640482732903,78496.40482732902,784964.0482732903
1098,CRI,2022-06,173310.0,5180836.0,0.033452130119540555,33452.130119540554,334521.30119540554
1099,CRI,2022-07,271946.0,5180836.0,0.052490756318092295,52490.756318092295,524907.563180923
1100,CRI,2022-08,279494.0,5180836.0,0.05394766404495336,53947.66404495336,539476.6404495336
1101,CRI,2022-09,204784.0,5180836.0,0.03952721143846283,39527.21143846283,395272.1143846283
1102,CRI,2022-10,,5180836.0,,,
1103,CRI,2022-11,,5180836.0,,,
1104,CUB,2020-12,,11212198.0,,,
1105,CUB,2021-01,,11212198.0,,,
1106,CUB,2021-02,,11212198.0,,,
1107,CUB,2021-03,,11212198.0,,,
1108,CUB,2021-04,,11212198.0,,,
1109,CUB,2021-05,,11212198.0,,,
1110,CUB,2021-06,4223203.0,11212198.0,0.376661471729272,376661.471729272,3766614.71729272
1111,CUB,2021-07,3572677.0,11212198.0,0.31864198259788135,318641.98259788135,3186419.825978813
1112,CUB,2021-08,4260536.0,11212198.0,0.37999114892548275,379991.14892548276,3799911.4892548276
1113,CUB,2021-09,7027046.0,11212198.0,0.626732242866207,626732.242866207,6267322.42866207
1114,CUB,2021-10,5051561.0,11212198.0,0.4505415441289924,450541.54412899236,4505415.441289924
1115,CUB,2021-11,2712250.0,11212198.0,0.2419017216784791,241901.72167847908,2419017.216784791
1116,CUB,2021-12,1998416.0,11212198.0,0.1782358820277701,178235.8820277701,1782358.8202777011
1117,CUB,2022-01,3778544.0,11212198.0,0.3370029676607566,337002.9676607566,3370029.676607566
1118,CUB,2022-02,839161.0,11212198.0,0.07484357661182936,74843.57661182935,748435.7661182936
1119,CUB,2022-03,394225.0,11212198.0,0.03516036730710607,35160.36730710607,351603.6730710607
1120,CUB,2022-04,346780.0,11212198.0,0.03092881520643856,30928.815206438558,309288.1520643856
1121,CUB,2022-05,1252949.0,11212198.0,0.11174874007754769,111748.74007754769,1117487.4007754768
1122,CUB,2022-06,1616450.0,11212198.0,0.14416887750287677,144168.87750287677,1441688.7750287678
1123,CUB,2022-07,711837.0,11212198.0,0.06348773005970819,63487.73005970819,634877.3005970819
1124,CUB,2022-08,1792754.0,11212198.0,0.15989318062346028,159893.18062346027,1598931.8062346028
1125,CUB,2022-09,944016.0,11212198.0,0.08419544499660102,84195.44499660101,841954.4499660102
1126,CUB,2022-10,309210.0,11212198.0,0.027578000317154586,27578.000317154587,275780.00317154586
1127,CUB,2022-11,,11212198.0,,,
1128,CUW,2020-12,,191173.0,,,
1129,CUW,2021-01,,191173.0,,,
1130,CUW,2021-02,,191173.0,,,
1131,CUW,2021-03,,191173.0,,,
1132,CUW,2021-04,70619.0,191173.0,0.3693983983093847,369398.3983093847,3693983.983093847
1133,CUW,2021-05,60948.0,191173.0,0.31881071071751765,318810.71071751765,3188107.1071751765
1134,CUW,2021-06,16431.0,191173.0,0.08594832952352058,85948.32952352057,859483.2952352058
1135,CUW,2021-07,7677.0,191173.0,0.04015734439486748,40157.344394867476,401573.4439486748
1136,CUW,2021-08,7624.0,191173.0,0.039880108592740604,39880.1085927406,398801.08592740603
1137,CUW,2021-09,5030.0,191173.0,0.026311246881097226,26311.246881097228,263112.4688109723
1138,CUW,2021-10,5764.0,191173.0,0.030150701197344813,30150.701197344813,301507.0119734481
1139,CUW,2021-11,5033.0,191173.0,0.026326939473670444,26326.939473670445,263269.3947367044
1140,CUW,2021-12,15487.0,191173.0,0.08101039372714766,81010.39372714766,810103.9372714766
1141,CUW,2022-01,26499.0,191173.0,0.13861267019924361,138612.6701992436,1386126.701992436
1142,CUW,2022-02,4614.0,191173.0,0.024135207377610855,24135.207377610855,241352.07377610853
1143,CUW,2022-03,2266.0,191173.0,0.011853138256971435,11853.138256971435,118531.38256971435
1144,CUW,2022-04,3862.0,191173.0,0.020201597505923954,20201.597505923954,202015.97505923954
1145,CUW,2022-05,2581.0,191173.0,0.013500860477159432,13500.860477159431,135008.6047715943
1146,CUW,2022-06,1139.0,191173.0,0.0059579543136321555,5957.954313632155,59579.543136321554
1147,CUW,2022-07,693.0,191173.0,0.003624988884413594,3624.988884413594,36249.88884413594
1148,CUW,2022-08,513.0,191173.0,0.0026834333300204526,2683.4333300204526,26834.333300204526
1149,CUW,2022-09,420.0,191173.0,0.002196962960250663,2196.962960250663,21969.62960250663
1150,CUW,2022-10,186.0,191173.0,0.0009729407395395794,972.9407395395793,9729.407395395794
1151,CUW,2022-11,,191173.0,,,
1152,CYM,2020-12,,68722.0,,,
1153,CYM,2021-01,8525.0,68722.0,0.12405052239457524,124050.52239457524,1240505.2239457525
1154,CYM,2021-02,11929.0,68722.0,0.17358342306684904,173583.42306684903,1735834.2306684905
1155,CYM,2021-03,25746.0,68722.0,0.3746398533220803,374639.8533220803,3746398.533220803
1156,CYM,2021-04,18297.0,68722.0,0.2662466168039347,266246.6168039347,2662466.168039347
1157,CYM,2021-05,15217.0,68722.0,0.22142836355170106,221428.36355170107,2214283.6355170105
1158,CYM,2021-06,11881.0,68722.0,0.17288495678239865,172884.95678239866,1728849.5678239865
1159,CYM,2021-07,5059.0,68722.0,0.07361543610488636,73615.43610488635,736154.3610488635
1160,CYM,2021-08,3236.0,68722.0,0.047088268676697416,47088.268676697415,470882.68676697416
1161,CYM,2021-09,5946.0,68722.0,0.0865225109862926,86522.5109862926,865225.109862926
1162,CYM,2021-10,6751.0,68722.0,0.09823637263176276,98236.37263176276,982363.7263176276
1163,CYM,2021-11,10203.0,68722.0,0.14846773958848694,148467.73958848693,1484677.3958848694
1164,CYM,2021-12,8394.0,68722.0,0.12214429149326271,122144.29149326272,1221442.914932627
1165,CYM,2022-01,5666.0,68722.0,0.08244812432699863,82448.12432699863,824481.2432699864
1166,CYM,2022-02,1978.0,68722.0,0.028782631471726668,28782.63147172667,287826.31471726665
1167,CYM,2022-03,1927.0,68722.0,0.028040511044498125,28040.511044498126,280405.11044498126
1168,CYM,2022-04,1314.0,68722.0,0.019120514536829544,19120.514536829545,191205.14536829543
1169,CYM,2022-05,2038.0,68722.0,0.02965571432728966,29655.71432728966,296557.1432728966
1170,CYM,2022-06,1415.0,68722.0,0.020590204010360585,20590.204010360583,205902.04010360586
1171,CYM,2022-07,1302.0,68722.0,0.018945897965716947,18945.897965716948,189458.97965716946
