,iso_code,month_count,total_deaths,population,deaths_month,deaths_person,deaths_honderdduizend,continent,location
2059,GUY,31.0,1281.0,808727.0,41.32258064516129,5.1095834125930366e-05,5.109583412593037,Zuid-America,Guyana
2060,GUY,31.0,1281.0,808727.0,41.32258064516129,5.1095834125930366e-05,5.109583412593037,Zuid-America,Guyana
2061,GUY,31.0,1281.0,808727.0,41.32258064516129,5.1095834125930366e-05,5.109583412593037,Zuid-America,Guyana
2062,GUY,31.0,1281.0,808727.0,41.32258064516129,5.1095834125930366e-05,5.109583412593037,Zuid-America,Guyana
2063,GUY,31.0,1281.0,808727.0,41.32258064516129,5.1095834125930366e-05,5.109583412593037,Zuid-America,Guyana
2064,GUY,31.0,1281.0,808727.0,41.32258064516129,5.1095834125930366e-05,5.109583412593037,Zuid-America,Guyana
2065,GUY,31.0,1281.0,808727.0,41.32258064516129,5.1095834125930366e-05,5.109583412593037,Zuid-America,Guyana
2066,GUY,31.0,1281.0,808727.0,41.32258064516129,5.1095834125930366e-05,5.109583412593037,Zuid-America,Guyana
2067,GUY,31.0,1281.0,808727.0,41.32258064516129,5.1095834125930366e-05,5.109583412593037,Zuid-America,Guyana
2068,GUY,31.0,1281.0,808727.0,41.32258064516129,5.1095834125930366e-05,5.109583412593037,Zuid-America,Guyana
2069,GUY,31.0,1281.0,808727.0,41.32258064516129,5.1095834125930366e-05,5.109583412593037,Zuid-America,Guyana
2070,GUY,31.0,1281.0,808727.0,41.32258064516129,5.1095834125930366e-05,5.109583412593037,Zuid-America,Guyana
2071,GUY,31.0,1281.0,808727.0,41.32258064516129,5.1095834125930366e-05,5.109583412593037,Zuid-America,Guyana
2072,GUY,31.0,1281.0,808727.0,41.32258064516129,5.1095834125930366e-05,5.109583412593037,Zuid-America,Guyana
2073,GUY,31.0,1281.0,808727.0,41.32258064516129,5.1095834125930366e-05,5.109583412593037,Zuid-America,Guyana
2074,GUY,31.0,1281.0,808727.0,41.32258064516129,5.1095834125930366e-05,5.109583412593037,Zuid-America,Guyana
2075,GUY,31.0,1281.0,808727.0,41.32258064516129,5.1095834125930366e-05,5.109583412593037,Zuid-America,Guyana
2076,GUY,31.0,1281.0,808727.0,41.32258064516129,5.1095834125930366e-05,5.109583412593037,Zuid-America,Guyana
2077,GUY,31.0,1281.0,808727.0,41.32258064516129,5.1095834125930366e-05,5.109583412593037,Zuid-America,Guyana
2078,GUY,31.0,1281.0,808727.0,41.32258064516129,5.1095834125930366e-05,5.109583412593037,Zuid-America,Guyana
2079,GUY,31.0,1281.0,808727.0,41.32258064516129,5.1095834125930366e-05,5.109583412593037,Zuid-America,Guyana
2080,GUY,31.0,1281.0,808727.0,41.32258064516129,5.1095834125930366e-05,5.109583412593037,Zuid-America,Guyana
2081,GUY,31.0,1281.0,808727.0,41.32258064516129,5.1095834125930366e-05,5.109583412593037,Zuid-America,Guyana
2082,GUY,31.0,1281.0,808727.0,41.32258064516129,5.1095834125930366e-05,5.109583412593037,Zuid-America,Guyana
2083,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2084,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2085,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2086,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2087,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2088,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2089,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2090,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
2091,HKG,32.0,10492.0,7488863.0,327.875,4.378167954200791e-05,4.378167954200791,Azie,Hong Kong
