,iso_code,month_year,new_deaths_smoothed,population,deaths_person,per_milion,per_ten_million
2125,ESP,2022-02,6359.43,47558632.0,0.0001337176813664447,133.7176813664447,1337.176813664447
2126,ESP,2022-03,3147.434,47558632.0,6.618007851865883e-05,66.18007851865883,661.8007851865883
2127,ESP,2022-04,1983.288,47558632.0,4.170195643978994e-05,41.701956439789946,417.01956439789944
2128,ESP,2022-05,2010.43,47558632.0,4.22726625105617e-05,42.2726625105617,422.726625105617
2129,ESP,2022-06,1593.865,47558632.0,3.351368475022578e-05,33.513684750225785,335.1368475022578
2130,ESP,2022-07,2658.862,47558632.0,5.5907032817933035e-05,55.907032817933036,559.0703281793303
2131,ESP,2022-08,1921.856,47558632.0,4.04102456100924e-05,40.410245610092396,404.102456100924
2132,ESP,2022-09,1560.1399999999999,47558632.0,3.280456006388072e-05,32.80456006388072,328.04560063880723
2133,ESP,2022-10,890.716,47558632.0,1.8728797750111905e-05,18.728797750111905,187.28797750111906
2134,ESP,2022-11,,47558632.0,,,
2135,EST,2020-01,,1326064.0,,,
2136,EST,2020-02,,1326064.0,,,
2137,EST,2020-03,,1326064.0,,,
2138,EST,2020-04,47.0,1326064.0,3.5443236525537226e-05,35.44323652553722,354.43236525537225
2139,EST,2020-05,17.287,1326064.0,1.3036324038658767e-05,13.036324038658767,130.36324038658768
2140,EST,2020-06,2.717,1326064.0,2.048920715742227e-06,2.0489207157422267,20.489207157422268
2141,EST,2020-07,0.0,1326064.0,0.0,0.0,0.0
2142,EST,2020-08,1.001,1326064.0,7.548655268523992e-07,0.7548655268523992,7.548655268523992
2143,EST,2020-09,0.0,1326064.0,0.0,0.0,0.0
2144,EST,2020-10,9.004999999999999,1326064.0,6.790773296009845e-06,6.790773296009845,67.90773296009846
2145,EST,2020-11,31.717,1326064.0,2.3918151763414133e-05,23.918151763414134,239.18151763414133
2146,EST,2020-12,109.428,1326064.0,8.252090396843592e-05,82.52090396843592,825.2090396843591
2147,EST,2021-01,188.429,1326064.0,0.00014209645989937138,142.09645989937138,1420.964598993714
2148,EST,2021-02,163.856,1326064.0,0.0001235656800878389,123.5656800878389,1235.656800878389
2149,EST,2021-03,303.287,1326064.0,0.00022871218885362997,228.71218885362998,2287.1218885362996
2150,EST,2021-04,278.858,1326064.0,0.00021029000108592044,210.29000108592044,2102.9000108592045
2151,EST,2021-05,98.141,1326064.0,7.400924842239892e-05,74.00924842239893,740.0924842239892
2152,EST,2021-06,22.288999999999998,1326064.0,1.680838933867445e-05,16.808389338674452,168.0838933867445
2153,EST,2021-07,2.4309999999999996,1326064.0,1.8332448509272552e-06,1.8332448509272552,18.332448509272552
2154,EST,2021-08,16.715,1326064.0,1.2604972309028824e-05,12.604972309028824,126.04972309028824
2155,EST,2021-09,59.854,1326064.0,4.513658465956394e-05,45.136584659563944,451.3658465956394
2156,EST,2021-10,147.572,1326064.0,0.0001112857297988634,111.2857297988634,1112.8572979886342
2157,EST,2021-11,289.429,1326064.0,0.00021826171285850454,218.26171285850455,2182.6171285850455
2158,EST,2021-12,133.853,1326064.0,0.00010094007529048372,100.94007529048372,1009.4007529048372
2159,EST,2022-01,102.288,1326064.0,7.713654846221599e-05,77.136548462216,771.3654846221599
2160,EST,2022-02,183.858,1326064.0,0.00013864941661940902,138.649416619409,1386.4941661940902
2161,EST,2022-03,237.713,1326064.0,0.00017926208689776662,179.2620868977666,1792.620868977666
2162,EST,2022-04,91.144,1326064.0,6.87327308485865e-05,68.7327308485865,687.327308485865
2163,EST,2022-05,28.0,1326064.0,2.1115119632234945e-05,21.115119632234947,211.15119632234945
2164,EST,2022-06,26.429,1326064.0,1.9930410598583475e-05,19.930410598583475,199.30410598583475
2165,EST,2022-07,29.574,1326064.0,2.2302091000132723e-05,22.302091000132723,223.02091000132722
2166,EST,2022-08,29.284,1326064.0,2.2083398689656005e-05,22.083398689656004,220.83398689656005
2167,EST,2022-09,26.849999999999998,1326064.0,2.0247891504482437e-05,20.247891504482435,202.47891504482436
2168,EST,2022-10,64.002,1326064.0,4.826463881079646e-05,48.26463881079646,482.6463881079646
2169,EST,2022-11,,1326064.0,,,
2170,ETH,2020-01,,123379928.0,,,
2171,ETH,2020-02,,123379928.0,,,
2172,ETH,2020-03,,123379928.0,,,
2173,ETH,2020-04,,123379928.0,,,
2174,ETH,2020-05,4.289,123379928.0,3.4762542574996476e-08,0.034762542574996474,0.34762542574996474
2175,ETH,2020-06,85.0,123379928.0,6.889289155688274e-07,0.6889289155688274,6.889289155688274
2176,ETH,2020-07,149.0,123379928.0,1.2076518637618268e-06,1.2076518637618268,12.076518637618268
2177,ETH,2020-08,517.143,123379928.0,4.1914678374589425e-06,4.1914678374589425,41.91467837458943
2178,ETH,2020-09,413.572,123379928.0,3.3520201114074246e-06,3.3520201114074246,33.52020111407425
2179,ETH,2020-10,277.858,123379928.0,2.252051889672038e-06,2.252051889672038,22.52051889672038
2180,ETH,2020-11,233.573,123379928.0,1.8931199246606791e-06,1.8931199246606791,18.93119924660679
2181,ETH,2020-12,227.002,123379928.0,1.839861666964176e-06,1.8398616669641759,18.398616669641758
2182,ETH,2021-01,173.143,123379928.0,1.4033319909215703e-06,1.4033319909215702,14.033319909215704
2183,ETH,2021-02,244.141,123379928.0,1.978774051481048e-06,1.978774051481048,19.787740514810476
2184,ETH,2021-03,476.00100000000003,123379928.0,3.858010032231499e-06,3.8580100322314994,38.58010032231499
2185,ETH,2021-04,802.285,123379928.0,6.5025568826721955e-06,6.502556882672195,65.02556882672195
2186,ETH,2021-05,526.859,123379928.0,4.270216465031492e-06,4.270216465031492,42.70216465031492
2187,ETH,2021-06,178.0,123379928.0,1.4426981996617797e-06,1.4426981996617798,14.426981996617798
2188,ETH,2021-07,66.14,123379928.0,5.360677467732028e-07,0.5360677467732028,5.360677467732028
2189,ETH,2021-08,255.427,123379928.0,2.0702476013764573e-06,2.0702476013764572,20.702476013764574
2190,ETH,2021-09,816.715,123379928.0,6.619512697397587e-06,6.619512697397587,66.19512697397587
2191,ETH,2021-10,973.289,123379928.0,7.888552180059628e-06,7.888552180059627,78.88552180059628
2192,ETH,2021-11,310.43,123379928.0,2.5160494501180126e-06,2.5160494501180124,25.160494501180125
2193,ETH,2021-12,179.427,123379928.0,1.4542641003972703e-06,1.4542641003972703,14.542641003972703
2194,ETH,2022-01,399.28499999999997,123379928.0,3.2362233182694023e-06,3.2362233182694022,32.36223318269403
2195,ETH,2022-02,141.428,123379928.0,1.1462804549537426e-06,1.1462804549537426,11.462804549537426
2196,ETH,2022-03,39.576,123379928.0,3.20765303088846e-07,0.320765303088846,3.2076530308884603
2197,ETH,2022-04,17.43,123379928.0,1.412709529219372e-07,0.1412709529219372,1.4127095292193719
2198,ETH,2022-05,3.0029999999999997,123379928.0,2.4339453334743393e-08,0.024339453334743393,0.24339453334743394
2199,ETH,2022-06,19.291,123379928.0,1.5635444364986175e-07,0.15635444364986176,1.5635444364986175
2200,ETH,2022-07,35.57,123379928.0,2.8829648855039044e-07,0.2882964885503904,2.8829648855039043
2201,ETH,2022-08,3.4319999999999995,123379928.0,2.781651809684959e-08,0.02781651809684959,0.2781651809684959
2202,ETH,2022-09,0.715,123379928.0,5.7951079368436655e-09,0.005795107936843666,0.05795107936843665
2203,ETH,2022-10,0.0,123379928.0,0.0,0.0,0.0
2204,ETH,2022-11,,123379928.0,,,
2205,FIN,2020-01,,5540745.0,,,
2206,FIN,2020-02,,5540745.0,,,
2207,FIN,2020-03,,5540745.0,,,
2208,FIN,2020-04,218.571,5540745.0,3.9447944274641766e-05,39.44794427464176,394.47944274641765
2209,FIN,2020-05,55.288,5540745.0,9.978441527267542e-06,9.978441527267542,99.78441527267542
2210,FIN,2020-06,3.8609999999999998,5540745.0,6.968376996234261e-07,0.6968376996234261,6.9683769962342605
2211,FIN,2020-07,2.7169999999999996,5540745.0,4.903672701053738e-07,0.49036727010537384,4.903672701053738
2212,FIN,2020-08,3.2889999999999997,5540745.0,5.936024848643999e-07,0.5936024848643999,5.936024848643999
2213,FIN,2020-09,14.715,5540745.0,2.655780044019351e-06,2.655780044019351,26.55780044019351
2214,FIN,2020-10,19.855,5540745.0,3.5834531276931173e-06,3.5834531276931174,35.83453127693117
2215,FIN,2020-11,80.285,5540745.0,1.4489928700923792e-05,14.489928700923793,144.89928700923792
2216,FIN,2020-12,153.427,5540745.0,2.7690680585372545e-05,27.690680585372544,276.9068058537255
2217,FIN,2021-01,115.573,5540745.0,2.0858747334519094e-05,20.858747334519094,208.58747334519094
2218,FIN,2021-02,75.002,5540745.0,1.3536446813560269e-05,13.53644681356027,135.3644681356027
2219,FIN,2021-03,101.859,5540745.0,1.8383628916328036e-05,18.383628916328036,183.83628916328036
2220,FIN,2021-04,52.43,5540745.0,9.46262641576178e-06,9.462626415761779,94.6262641576178
2221,FIN,2021-05,45.856,5540745.0,8.276143370611713e-06,8.276143370611713,82.76143370611713
2222,FIN,2021-06,11.007,5540745.0,1.9865559595325175e-06,1.9865559595325175,19.865559595325177
2223,FIN,2021-07,16.429,5540745.0,2.965124726007062e-06,2.965124726007062,29.65124726007062
2224,FIN,2021-08,49.003,5540745.0,8.84411753293104e-06,8.84411753293104,88.4411753293104
2225,FIN,2021-09,58.568,5540745.0,1.057041968182979e-05,10.570419681829788,105.70419681829789
2226,FIN,2021-10,124.999,5540745.0,2.255996260430682e-05,22.55996260430682,225.5996260430682
2227,FIN,2021-11,217.573,5540745.0,3.926782409224752e-05,39.26782409224752,392.6782409224752
2228,FIN,2021-12,223.14600000000002,5540745.0,4.027364551156929e-05,40.27364551156929,402.73645511569293
2229,FIN,2022-01,258.14300000000003,5540745.0,4.6589944132061665e-05,46.58994413206167,465.89944132061663
2230,FIN,2022-02,425.573,5540745.0,7.680790218643882e-05,76.80790218643882,768.0790218643882
2231,FIN,2022-03,500.285,5540745.0,9.029200946804085e-05,90.29200946804085,902.9200946804085
2232,FIN,2022-04,722.289,5540745.0,0.00013035954551238145,130.35954551238146,1303.5954551238144
2233,FIN,2022-05,738.431,5540745.0,0.00013327287214986433,133.27287214986433,1332.7287214986432
2234,FIN,2022-06,332.716,5540745.0,6.004896453455266e-05,60.04896453455266,600.4896453455266
2235,FIN,2022-07,173.862,5540745.0,3.1378812776982155e-05,31.378812776982155,313.78812776982153
2236,FIN,2022-08,564.998,5540745.0,0.00010197148578395144,101.97148578395144,1019.7148578395144
2237,FIN,2022-09,366.14300000000003,5540745.0,6.608190775789177e-05,66.08190775789177,660.8190775789177
2238,FIN,2022-10,578.854,5540745.0,0.00010447223252468757,104.47223252468757,1044.7223252468757
2239,FIN,2022-11,,5540745.0,,,
2240,FJI,2020-01,,929769.0,,,
2241,FJI,2020-02,,929769.0,,,
2242,FJI,2020-03,,929769.0,,,
2243,FJI,2020-04,,929769.0,,,
2244,FJI,2020-05,,929769.0,,,
2245,FJI,2020-06,,929769.0,,,
2246,FJI,2020-07,,929769.0,,,
2247,FJI,2020-08,,929769.0,,,
2248,FJI,2020-09,0.286,929769.0,3.0760328640769907e-07,0.3076032864076991,3.0760328640769905
2249,FJI,2020-10,0.0,929769.0,0.0,0.0,0.0
2250,FJI,2020-11,0.0,929769.0,0.0,0.0,0.0
2251,FJI,2020-12,0.0,929769.0,0.0,0.0,0.0
2252,FJI,2021-01,0.0,929769.0,0.0,0.0,0.0
2253,FJI,2021-02,0.0,929769.0,0.0,0.0,0.0
2254,FJI,2021-03,0.0,929769.0,0.0,0.0,0.0
2255,FJI,2021-04,0.0,929769.0,0.0,0.0,0.0
2256,FJI,2021-05,2.002,929769.0,2.1532230048538935e-06,2.1532230048538934,21.532230048538935
2257,FJI,2021-06,12.574,929769.0,1.3523789242274156e-05,13.523789242274157,135.23789242274157
2258,FJI,2021-07,198.141,929769.0,0.00021310777193044722,213.10777193044723,2131.0777193044723
2259,FJI,2021-08,263.715,929769.0,0.00028363496739512717,283.63496739512715,2836.3496739512716
2260,FJI,2021-09,122.714,929769.0,0.00013198332058823214,131.98332058823215,1319.8332058823214
2261,FJI,2021-10,69.863,929769.0,7.514016922482896e-05,75.14016922482897,751.4016922482896
2262,FJI,2021-11,22.287,929769.0,2.397047008450486e-05,23.97047008450486,239.7047008450486
2263,FJI,2021-12,1.7159999999999997,929769.0,1.8456197184461944e-06,1.8456197184461944,18.456197184461946
2264,FJI,2022-01,96.287,929769.0,0.00010356013160258086,103.56013160258087,1035.6013160258085
2265,FJI,2022-02,36.428,929769.0,3.91796241862226e-05,39.1796241862226,391.796241862226
2266,FJI,2022-03,3.858,929769.0,4.149417758604557e-06,4.149417758604557,41.494177586045566
2267,FJI,2022-04,28.0,929769.0,3.011500706089362e-05,30.11500706089362,301.1500706089362
2268,FJI,2022-05,1.001,929769.0,1.0766115024269467e-06,1.0766115024269467,10.766115024269467
2269,FJI,2022-06,2.145,929769.0,2.3070246480577432e-06,2.307024648057743,23.07024648057743
2270,FJI,2022-07,4.862,929769.0,5.2292558689308855e-06,5.229255868930886,52.292558689308855
2271,FJI,2022-08,7.4319999999999995,929769.0,7.993383302734335e-06,7.993383302734334,79.93383302734334
2272,FJI,2022-09,0.572,929769.0,6.152065728153981e-07,0.6152065728153981,6.152065728153981
2273,FJI,2022-10,0.0,929769.0,0.0,0.0,0.0
2274,FJI,2022-11,,929769.0,,,
2275,FRA,2020-01,,67813000.0,,,
2276,FRA,2020-02,,67813000.0,,,
2277,FRA,2020-03,2355.43,67813000.0,3.473419550823588e-05,34.73419550823588,347.34195508235877
2278,FRA,2020-04,20920.857,67813000.0,0.00030850805892675446,308.5080589267545,3085.080589267545
2279,FRA,2020-05,5347.715,67813000.0,7.88597319098108e-05,78.8597319098108,788.5973190981081
2280,FRA,2020-06,1124.712,67813000.0,1.658549245719847e-05,16.585492457198473,165.85492457198472
