,iso_code,month_count,total_vaccinations,population,vac_month,vac_person,vac_honderdduizend,continent,location
1248,CYP,19.0,1794533.0,896007.0,94449.1052631579,0.10541112431393716,10541.112431393716,Azie,Cyprus
1249,CYP,19.0,1794533.0,896007.0,94449.1052631579,0.10541112431393716,10541.112431393716,Azie,Cyprus
1250,CYP,19.0,1794533.0,896007.0,94449.1052631579,0.10541112431393716,10541.112431393716,Azie,Cyprus
1251,CYP,19.0,1794533.0,896007.0,94449.1052631579,0.10541112431393716,10541.112431393716,Azie,Cyprus
1252,CYP,19.0,1794533.0,896007.0,94449.1052631579,0.10541112431393716,10541.112431393716,Azie,Cyprus
1253,CYP,19.0,1794533.0,896007.0,94449.1052631579,0.10541112431393716,10541.112431393716,Azie,Cyprus
1254,CYP,19.0,1794533.0,896007.0,94449.1052631579,0.10541112431393716,10541.112431393716,Azie,Cyprus
1255,CYP,19.0,1794533.0,896007.0,94449.1052631579,0.10541112431393716,10541.112431393716,Azie,Cyprus
1256,CYP,19.0,1794533.0,896007.0,94449.1052631579,0.10541112431393716,10541.112431393716,Azie,Cyprus
1257,CYP,19.0,1794533.0,896007.0,94449.1052631579,0.10541112431393716,10541.112431393716,Azie,Cyprus
1258,CYP,19.0,1794533.0,896007.0,94449.1052631579,0.10541112431393716,10541.112431393716,Azie,Cyprus
1259,CYP,19.0,1794533.0,896007.0,94449.1052631579,0.10541112431393716,10541.112431393716,Azie,Cyprus
1260,CYP,19.0,1794533.0,896007.0,94449.1052631579,0.10541112431393716,10541.112431393716,Azie,Cyprus
1261,CYP,19.0,1794533.0,896007.0,94449.1052631579,0.10541112431393716,10541.112431393716,Azie,Cyprus
1262,CYP,19.0,1794533.0,896007.0,94449.1052631579,0.10541112431393716,10541.112431393716,Azie,Cyprus
1263,CYP,19.0,1794533.0,896007.0,94449.1052631579,0.10541112431393716,10541.112431393716,Azie,Cyprus
1264,CYP,19.0,1794533.0,896007.0,94449.1052631579,0.10541112431393716,10541.112431393716,Azie,Cyprus
1265,CYP,19.0,1794533.0,896007.0,94449.1052631579,0.10541112431393716,10541.112431393716,Azie,Cyprus
1266,CYP,19.0,1794533.0,896007.0,94449.1052631579,0.10541112431393716,10541.112431393716,Azie,Cyprus
1267,CYP,19.0,1794533.0,896007.0,94449.1052631579,0.10541112431393716,10541.112431393716,Azie,Cyprus
1268,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1269,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1270,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1271,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1272,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1273,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1274,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1275,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1276,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1277,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1278,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1279,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1280,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1281,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1282,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1283,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1284,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1285,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1286,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1287,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1288,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1289,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1290,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1291,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1292,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1293,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1294,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1295,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1296,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1297,CZE,22.0,18448063.0,10493990.0,838548.3181818182,0.07990748210945676,7990.748210945677,Europa,Czechia
1298,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1299,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1300,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1301,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1302,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1303,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1304,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1305,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1306,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1307,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1308,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1309,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1310,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1311,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1312,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1313,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1314,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1315,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1316,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1317,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1318,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1319,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1320,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1321,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1322,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1323,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1324,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1325,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1326,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1327,DEU,22.0,188407146.0,83369840.0,8563961.181818182,0.10272253349434497,10272.253349434497,Europa,Germany
1328,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1329,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1330,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1331,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1332,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1333,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1334,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1335,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1336,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1337,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1338,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1339,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1340,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1341,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1342,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1343,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1344,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1345,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1346,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1347,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1348,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1349,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1350,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1351,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1352,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1353,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1354,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1355,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1356,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1357,DJI,18.0,281656.0,1120851.0,15647.555555555555,0.013960424316484131,1396.0424316484132,Afrika,Djibouti
1358,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1359,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1360,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1361,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1362,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1363,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1364,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1365,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1366,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1367,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1368,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1369,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1370,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1371,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1372,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1373,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1374,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1375,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1376,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1377,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1378,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1379,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1380,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1381,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1382,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1383,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1384,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1385,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1386,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1387,DMA,19.0,67647.0,72758.0,3560.3684210526317,0.04893439100927227,4893.439100927227,Noord-America,Dominica
1388,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1389,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1390,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1391,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1392,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1393,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1394,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1395,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1396,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1397,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1398,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1399,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1400,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1401,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1402,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1403,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1404,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1405,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1406,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1407,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1408,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1409,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1410,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1411,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1412,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1413,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1414,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1415,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1416,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1417,DNK,22.0,13192103.0,5882259.0,599641.0454545454,0.10194060571874605,10194.060571874605,Europa,Denmark
1418,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1419,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1420,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1421,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1422,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1423,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1424,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1425,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1426,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1427,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1428,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1429,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1430,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1431,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1432,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1433,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1434,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1435,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1436,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1437,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1438,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1439,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1440,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1441,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1442,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1443,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1444,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1445,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1446,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1447,DOM,20.0,16102371.0,11228821.0,805118.55,0.07170107618600385,7170.107618600386,Noord-America,Dominican Republic
1448,DZA,19.0,15267442.0,44903228.0,803549.5789473684,0.01789514061099056,1789.514061099056,,
1449,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1450,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1451,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1452,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1453,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1454,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1455,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1456,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1457,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1458,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1459,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1460,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1461,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1462,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1463,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1464,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1465,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1466,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1467,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1468,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1469,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1470,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1471,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1472,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1473,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1474,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1475,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1476,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1477,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1478,ECU,18.0,37260948.0,18001002.0,2070052.6666666667,0.1149965244527314,11499.65244527314,Zuid-America,Ecuador
1479,EGY,21.0,100303642.0,110990096.0,4776363.904761905,0.043034145179601475,4303.414517960147,Afrika,Egypt
1480,EGY,21.0,100303642.0,110990096.0,4776363.904761905,0.043034145179601475,4303.414517960147,Afrika,Egypt
1481,EGY,21.0,100303642.0,110990096.0,4776363.904761905,0.043034145179601475,4303.414517960147,Afrika,Egypt
1482,EGY,21.0,100303642.0,110990096.0,4776363.904761905,0.043034145179601475,4303.414517960147,Afrika,Egypt
1483,EGY,21.0,100303642.0,110990096.0,4776363.904761905,0.043034145179601475,4303.414517960147,Afrika,Egypt
1484,EGY,21.0,100303642.0,110990096.0,4776363.904761905,0.043034145179601475,4303.414517960147,Afrika,Egypt
1485,EGY,21.0,100303642.0,110990096.0,4776363.904761905,0.043034145179601475,4303.414517960147,Afrika,Egypt
1486,EGY,21.0,100303642.0,110990096.0,4776363.904761905,0.043034145179601475,4303.414517960147,Afrika,Egypt
1487,EGY,21.0,100303642.0,110990096.0,4776363.904761905,0.043034145179601475,4303.414517960147,Afrika,Egypt
