,iso_code,month_count,total_cases,population,cases_month,cases_person,cases_honderdduizend,continent,location
2747,LAO,31.0,216323.0,7529477.0,6978.1612903225805,0.0009267790166996434,92.67790166996434,Azie,Laos
2748,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2749,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2750,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2751,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2752,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2753,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2754,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2755,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2756,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2757,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2758,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2759,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2760,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2761,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2762,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2763,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2764,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2765,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2766,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2767,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2768,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2769,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2770,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2771,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2772,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2773,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2774,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2775,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2776,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2777,LBN,32.0,1219297.0,5489744.0,38103.03125,0.006940766500222961,694.0766500222961,Azie,Lebanon
2778,LBR,31.0,7998.0,5302690.0,258.0,4.865455080346013e-05,4.865455080346013,,
